,Unnamed: 0,artist,song,href,track_id,uri,audio_features,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
532,804,Lucky Dragons,Mi Corazon Zone,spotify:track:1Jg90Gm2sRIrVnhbXxB9kW,1Jg90Gm2sRIrVnhbXxB9kW,spotify:track:1Jg90Gm2sRIrVnhbXxB9kW,"{'danceability': 0.535, 'energy': 0.266, 'key': 1, 'loudness': -22.96, 'mode': 1, 'speechiness': 0.4, 'acousticness': 0.787, 'instrumentalness': 0.962, 'liveness': 0.675, 'valence': 0.144, 'tempo': 153.274, 'type': 'audio_features', 'id': '1Jg90Gm2sRIrVnhbXxB9kW', 'uri': 'spotify:track:1Jg90Gm2sRIrVnhbXxB9kW', 'track_href': 'https://api.spotify.com/v1/tracks/1Jg90Gm2sRIrVnhbXxB9kW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Jg90Gm2sRIrVnhbXxB9kW', 'duration_ms': 16000, 'time_signature': 1}",0.535,0.266,1.0,-22.96,1.0,0.4,0.787,0.962,0.675,0.144,153.274,audio_features,1Jg90Gm2sRIrVnhbXxB9kW,https://api.spotify.com/v1/tracks/1Jg90Gm2sRIrVnhbXxB9kW,https://api.spotify.com/v1/audio-analysis/1Jg90Gm2sRIrVnhbXxB9kW,16000.0,1.0
533,70195,Lille,Winter,spotify:track:7KkQnGruxfu0mtAqi6le51,7KkQnGruxfu0mtAqi6le51,spotify:track:7KkQnGruxfu0mtAqi6le51,"{'danceability': 0.411, 'energy': 0.34, 'key': 2, 'loudness': -7.469, 'mode': 1, 'speechiness': 0.0479, 'acousticness': 0.88, 'instrumentalness': 0.0443, 'liveness': 0.254, 'valence': 0.306, 'tempo': 127.448, 'type': 'audio_features', 'id': '7KkQnGruxfu0mtAqi6le51', 'uri': 'spotify:track:7KkQnGruxfu0mtAqi6le51', 'track_href': 'https://api.spotify.com/v1/tracks/7KkQnGruxfu0mtAqi6le51', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7KkQnGruxfu0mtAqi6le51', 'duration_ms': 114500, 'time_signature': 4}",0.411,0.34,2.0,-7.469,1.0,0.0479,0.88,0.0443,0.254,0.306,127.448,audio_features,7KkQnGruxfu0mtAqi6le51,https://api.spotify.com/v1/tracks/7KkQnGruxfu0mtAqi6le51,https://api.spotify.com/v1/audio-analysis/7KkQnGruxfu0mtAqi6le51,114500.0,4.0
534,32248,The Water Tower Bucket Boys,Pilgim Song (Live @ KEXP),spotify:track:1vIgWwwCPb0cNBEYruS8Nw,1vIgWwwCPb0cNBEYruS8Nw,spotify:track:1vIgWwwCPb0cNBEYruS8Nw,"{'danceability': 0.545, 'energy': 0.891, 'key': 10, 'loudness': -5.263, 'mode': 1, 'speechiness': 0.0471, 'acousticness': 0.111, 'instrumentalness': 0, 'liveness': 0.0918, 'valence': 0.608, 'tempo': 101.987, 'type': 'audio_features', 'id': '1vIgWwwCPb0cNBEYruS8Nw', 'uri': 'spotify:track:1vIgWwwCPb0cNBEYruS8Nw', 'track_href': 'https://api.spotify.com/v1/tracks/1vIgWwwCPb0cNBEYruS8Nw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vIgWwwCPb0cNBEYruS8Nw', 'duration_ms': 164000, 'time_signature': 3}",0.545,0.891,10.0,-5.263,1.0,0.0471,0.111,0.0,0.0918,0.608,101.987,audio_features,1vIgWwwCPb0cNBEYruS8Nw,https://api.spotify.com/v1/tracks/1vIgWwwCPb0cNBEYruS8Nw,https://api.spotify.com/v1/audio-analysis/1vIgWwwCPb0cNBEYruS8Nw,164000.0,3.0
535,76617,statusq,Scientology and the Masses,spotify:track:5aNagthlHAudbDZozQMjYP,1ydpGKWD5D8tvTHWN8h58q,spotify:track:5aNagthlHAudbDZozQMjYP,"{'danceability': 0.705, 'energy': 0.721, 'key': 4, 'loudness': -7.083, 'mode': 1, 'speechiness': 0.19, 'acousticness': 0.0316, 'instrumentalness': 0, 'liveness': 0.248, 'valence': 0.819, 'tempo': 159.98, 'type': 'audio_features', 'id': '5aNagthlHAudbDZozQMjYP', 'uri': 'spotify:track:5aNagthlHAudbDZozQMjYP', 'track_href': 'https://api.spotify.com/v1/tracks/5aNagthlHAudbDZozQMjYP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5aNagthlHAudbDZozQMjYP', 'duration_ms': 268413, 'time_signature': 4}",0.705,0.721,4.0,-7.083,1.0,0.19,0.0316,0.0,0.248,0.819,159.98,audio_features,5aNagthlHAudbDZozQMjYP,https://api.spotify.com/v1/tracks/5aNagthlHAudbDZozQMjYP,https://api.spotify.com/v1/audio-analysis/5aNagthlHAudbDZozQMjYP,268413.0,4.0
536,92630,Dave Phillips,Untitled,spotify:track:3xm2eRnUiHuxsmpSqweuR3,3xm2eRnUiHuxsmpSqweuR3,spotify:track:3xm2eRnUiHuxsmpSqweuR3,"{'danceability': 0.371, 'energy': 0.21, 'key': 1, 'loudness': -19.587, 'mode': 1, 'speechiness': 0.691, 'acousticness': 0.265, 'instrumentalness': 0.0371, 'liveness': 0.251, 'valence': 0.355, 'tempo': 146.13, 'type': 'audio_features', 'id': '3xm2eRnUiHuxsmpSqweuR3', 'uri': 'spotify:track:3xm2eRnUiHuxsmpSqweuR3', 'track_href': 'https://api.spotify.com/v1/tracks/3xm2eRnUiHuxsmpSqweuR3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3xm2eRnUiHuxsmpSqweuR3', 'duration_ms': 59750, 'time_signature': 4}",0.371,0.21,1.0,-19.587,1.0,0.691,0.265,0.0371,0.251,0.355,146.13,audio_features,3xm2eRnUiHuxsmpSqweuR3,https://api.spotify.com/v1/tracks/3xm2eRnUiHuxsmpSqweuR3,https://api.spotify.com/v1/audio-analysis/3xm2eRnUiHuxsmpSqweuR3,59750.0,4.0
537,55815,Milkshake Daddy,Aquatic Ape Hypothesis,spotify:track:5FkCFJtpDxu2pSN98MsYMj,5FkCFJtpDxu2pSN98MsYMj,spotify:track:5FkCFJtpDxu2pSN98MsYMj,"{'danceability': 0.652, 'energy': 0.472, 'key': 2, 'loudness': -14.127, 'mode': 1, 'speechiness': 0.189, 'acousticness': 0.0117, 'instrumentalness': 0.65, 'liveness': 0.0649, 'valence': 0.814, 'tempo': 120.023, 'type': 'audio_features', 'id': '5FkCFJtpDxu2pSN98MsYMj', 'uri': 'spotify:track:5FkCFJtpDxu2pSN98MsYMj', 'track_href': 'https://api.spotify.com/v1/tracks/5FkCFJtpDxu2pSN98MsYMj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FkCFJtpDxu2pSN98MsYMj', 'duration_ms': 157333, 'time_signature': 4}",0.652,0.472,2.0,-14.127,1.0,0.189,0.0117,0.65,0.0649,0.814,120.023,audio_features,5FkCFJtpDxu2pSN98MsYMj,https://api.spotify.com/v1/tracks/5FkCFJtpDxu2pSN98MsYMj,https://api.spotify.com/v1/audio-analysis/5FkCFJtpDxu2pSN98MsYMj,157333.0,4.0
538,66241,Volvox,The Pasty,spotify:track:2gnjZ0iyy3zvJ6oaaN3KvA,2gnjZ0iyy3zvJ6oaaN3KvA,spotify:track:2gnjZ0iyy3zvJ6oaaN3KvA,"{'danceability': 0.496, 'energy': 0.543, 'key': 11, 'loudness': -11.457, 'mode': 1, 'speechiness': 0.134, 'acousticness': 0.845, 'instrumentalness': 0.907, 'liveness': 0.121, 'valence': 0.428, 'tempo': 79.476, 'type': 'audio_features', 'id': '2gnjZ0iyy3zvJ6oaaN3KvA', 'uri': 'spotify:track:2gnjZ0iyy3zvJ6oaaN3KvA', 'track_href': 'https://api.spotify.com/v1/tracks/2gnjZ0iyy3zvJ6oaaN3KvA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2gnjZ0iyy3zvJ6oaaN3KvA', 'duration_ms': 29627, 'time_signature': 5}",0.496,0.543,11.0,-11.457,1.0,0.134,0.845,0.907,0.121,0.428,79.476,audio_features,2gnjZ0iyy3zvJ6oaaN3KvA,https://api.spotify.com/v1/tracks/2gnjZ0iyy3zvJ6oaaN3KvA,https://api.spotify.com/v1/audio-analysis/2gnjZ0iyy3zvJ6oaaN3KvA,29627.0,5.0
539,79020,505,Destruct,spotify:track:3lgPoBp8oCe5VxxIX3NK3w,3lgPoBp8oCe5VxxIX3NK3w,spotify:track:3lgPoBp8oCe5VxxIX3NK3w,"{'danceability': 0.697, 'energy': 0.678, 'key': 7, 'loudness': -9.598, 'mode': 1, 'speechiness': 0.468, 'acousticness': 0.00827, 'instrumentalness': 0.829, 'liveness': 0.121, 'valence': 0.253, 'tempo': 179.851, 'type': 'audio_features', 'id': '3lgPoBp8oCe5VxxIX3NK3w', 'uri': 'spotify:track:3lgPoBp8oCe5VxxIX3NK3w', 'track_href': 'https://api.spotify.com/v1/tracks/3lgPoBp8oCe5VxxIX3NK3w', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3lgPoBp8oCe5VxxIX3NK3w', 'duration_ms': 75146, 'time_signature': 4}",0.697,0.678,7.0,-9.598,1.0,0.468,0.00827,0.829,0.121,0.253,179.851,audio_features,3lgPoBp8oCe5VxxIX3NK3w,https://api.spotify.com/v1/tracks/3lgPoBp8oCe5VxxIX3NK3w,https://api.spotify.com/v1/audio-analysis/3lgPoBp8oCe5VxxIX3NK3w,75146.0,4.0
540,107828,Alpha Hydrae,Poumpoumpoum,spotify:track:1uppC0yhnE9cBoYbsuofvv,7wGxkgeQT3jQ18wFFgrosi,spotify:track:7wGxkgeQT3jQ18wFFgrosi,"{'danceability': 0.397, 'energy': 0.882, 'key': 0, 'loudness': -3.581, 'mode': 1, 'speechiness': 0.046, 'acousticness': 0.0173, 'instrumentalness': 2.58e-05, 'liveness': 0.219, 'valence': 0.363, 'tempo': 152.759, 'type': 'audio_features', 'id': '7wGxkgeQT3jQ18wFFgrosi', 'uri': 'spotify:track:7wGxkgeQT3jQ18wFFgrosi', 'track_href': 'https://api.spotify.com/v1/tracks/7wGxkgeQT3jQ18wFFgrosi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wGxkgeQT3jQ18wFFgrosi', 'duration_ms': 171807, 'time_signature': 3}",0.397,0.882,0.0,-3.581,1.0,0.046,0.0173,2.58e-05,0.219,0.363,152.759,audio_features,7wGxkgeQT3jQ18wFFgrosi,https://api.spotify.com/v1/tracks/7wGxkgeQT3jQ18wFFgrosi,https://api.spotify.com/v1/audio-analysis/7wGxkgeQT3jQ18wFFgrosi,171807.0,3.0
541,103982,Doctor Turtle,Search For The Zero Inside Yourself,spotify:track:0nXLfCM5iI153rW5uCQgOD,0nXLfCM5iI153rW5uCQgOD,spotify:track:0nXLfCM5iI153rW5uCQgOD,"{'danceability': 0.316, 'energy': 0.292, 'key': 3, 'loudness': -17.719, 'mode': 0, 'speechiness': 0.0355, 'acousticness': 0.895, 'instrumentalness': 0.866, 'liveness': 0.166, 'valence': 0.147, 'tempo': 114.022, 'type': 'audio_features', 'id': '0nXLfCM5iI153rW5uCQgOD', 'uri': 'spotify:track:0nXLfCM5iI153rW5uCQgOD', 'track_href': 'https://api.spotify.com/v1/tracks/0nXLfCM5iI153rW5uCQgOD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nXLfCM5iI153rW5uCQgOD', 'duration_ms': 162078, 'time_signature': 4}",0.316,0.292,3.0,-17.719,0.0,0.0355,0.895,0.866,0.166,0.147,114.022,audio_features,0nXLfCM5iI153rW5uCQgOD,https://api.spotify.com/v1/tracks/0nXLfCM5iI153rW5uCQgOD,https://api.spotify.com/v1/audio-analysis/0nXLfCM5iI153rW5uCQgOD,162078.0,4.0
542,45644,Theme of Laura,live at Dans l´cul Danku!,spotify:track:4jNS0CJQtMae6qEjkPJ6iG,5c6uQOFSUzRGOiEVdDB6Zx,spotify:track:5c6uQOFSUzRGOiEVdDB6Zx,"{'danceability': 0.435, 'energy': 0.125, 'key': 9, 'loudness': -20.376, 'mode': 0, 'speechiness': 0.0406, 'acousticness': 0.957, 'instrumentalness': 0.92, 'liveness': 0.121, 'valence': 0.0935, 'tempo': 144.174, 'type': 'audio_features', 'id': '5c6uQOFSUzRGOiEVdDB6Zx', 'uri': 'spotify:track:5c6uQOFSUzRGOiEVdDB6Zx', 'track_href': 'https://api.spotify.com/v1/tracks/5c6uQOFSUzRGOiEVdDB6Zx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5c6uQOFSUzRGOiEVdDB6Zx', 'duration_ms': 244195, 'time_signature': 4}",0.435,0.125,9.0,-20.376,0.0,0.0406,0.957,0.92,0.121,0.0935,144.174,audio_features,5c6uQOFSUzRGOiEVdDB6Zx,https://api.spotify.com/v1/tracks/5c6uQOFSUzRGOiEVdDB6Zx,https://api.spotify.com/v1/audio-analysis/5c6uQOFSUzRGOiEVdDB6Zx,244195.0,4.0
543,22162,Bubble Shield,Speculation (Alfadeo Remix),spotify:track:4EOjPOuueJ6LwPXArLrbQB,4EOjPOuueJ6LwPXArLrbQB,spotify:track:4EOjPOuueJ6LwPXArLrbQB,"{'danceability': 0.629, 'energy': 0.424, 'key': 2, 'loudness': -15.238, 'mode': 1, 'speechiness': 0.0343, 'acousticness': 0.194, 'instrumentalness': 0.705, 'liveness': 0.0294, 'valence': 0.698, 'tempo': 94.985, 'type': 'audio_features', 'id': '4EOjPOuueJ6LwPXArLrbQB', 'uri': 'spotify:track:4EOjPOuueJ6LwPXArLrbQB', 'track_href': 'https://api.spotify.com/v1/tracks/4EOjPOuueJ6LwPXArLrbQB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4EOjPOuueJ6LwPXArLrbQB', 'duration_ms': 273760, 'time_signature': 4}",0.629,0.424,2.0,-15.238,1.0,0.0343,0.194,0.705,0.0294,0.698,94.985,audio_features,4EOjPOuueJ6LwPXArLrbQB,https://api.spotify.com/v1/tracks/4EOjPOuueJ6LwPXArLrbQB,https://api.spotify.com/v1/audio-analysis/4EOjPOuueJ6LwPXArLrbQB,273760.0,4.0
544,66402,DMZ,A4,spotify:track:2Sg9VwrBd5VagSZpPRmm9X,2Sg9VwrBd5VagSZpPRmm9X,spotify:track:2Sg9VwrBd5VagSZpPRmm9X,"{'danceability': 0.38, 'energy': 0.924, 'key': 0, 'loudness': -4.871, 'mode': 0, 'speechiness': 0.0625, 'acousticness': 2.33e-05, 'instrumentalness': 0.724, 'liveness': 0.346, 'valence': 0.837, 'tempo': 108.189, 'type': 'audio_features', 'id': '2Sg9VwrBd5VagSZpPRmm9X', 'uri': 'spotify:track:2Sg9VwrBd5VagSZpPRmm9X', 'track_href': 'https://api.spotify.com/v1/tracks/2Sg9VwrBd5VagSZpPRmm9X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Sg9VwrBd5VagSZpPRmm9X', 'duration_ms': 163067, 'time_signature': 4}",0.38,0.924,0.0,-4.871,0.0,0.0625,2.33e-05,0.724,0.346,0.837,108.189,audio_features,2Sg9VwrBd5VagSZpPRmm9X,https://api.spotify.com/v1/tracks/2Sg9VwrBd5VagSZpPRmm9X,https://api.spotify.com/v1/audio-analysis/2Sg9VwrBd5VagSZpPRmm9X,163067.0,4.0
545,108533,Yshwa,do it for me instrumental,spotify:track:5T6WBopiB3kHtGqLmPbsTR,5T6WBopiB3kHtGqLmPbsTR,spotify:track:5T6WBopiB3kHtGqLmPbsTR,"{'danceability': 0.88, 'energy': 0.86, 'key': 6, 'loudness': -7.741, 'mode': 1, 'speechiness': 0.121, 'acousticness': 0.91, 'instrumentalness': 0.885, 'liveness': 0.103, 'valence': 0.86, 'tempo': 148.023, 'type': 'audio_features', 'id': '5T6WBopiB3kHtGqLmPbsTR', 'uri': 'spotify:track:5T6WBopiB3kHtGqLmPbsTR', 'track_href': 'https://api.spotify.com/v1/tracks/5T6WBopiB3kHtGqLmPbsTR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5T6WBopiB3kHtGqLmPbsTR', 'duration_ms': 196676, 'time_signature': 4}",0.88,0.86,6.0,-7.741,1.0,0.121,0.91,0.885,0.103,0.86,148.023,audio_features,5T6WBopiB3kHtGqLmPbsTR,https://api.spotify.com/v1/tracks/5T6WBopiB3kHtGqLmPbsTR,https://api.spotify.com/v1/audio-analysis/5T6WBopiB3kHtGqLmPbsTR,196676.0,4.0
546,49836,Orkestar Zirkonium,Turkish Honga (Live @ KEXP),spotify:track:5RZRn2Z6G4SENj64wbD7rE,5RZRn2Z6G4SENj64wbD7rE,spotify:track:5RZRn2Z6G4SENj64wbD7rE,"{'danceability': 0.822, 'energy': 0.7, 'key': 1, 'loudness': -7.591, 'mode': 1, 'speechiness': 0.134, 'acousticness': 0.411, 'instrumentalness': 0.856, 'liveness': 0.0807, 'valence': 0.812, 'tempo': 111.98, 'type': 'audio_features', 'id': '5RZRn2Z6G4SENj64wbD7rE', 'uri': 'spotify:track:5RZRn2Z6G4SENj64wbD7rE', 'track_href': 'https://api.spotify.com/v1/tracks/5RZRn2Z6G4SENj64wbD7rE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5RZRn2Z6G4SENj64wbD7rE', 'duration_ms': 304133, 'time_signature': 4}",0.822,0.7,1.0,-7.591,1.0,0.134,0.411,0.856,0.0807,0.812,111.98,audio_features,5RZRn2Z6G4SENj64wbD7rE,https://api.spotify.com/v1/tracks/5RZRn2Z6G4SENj64wbD7rE,https://api.spotify.com/v1/audio-analysis/5RZRn2Z6G4SENj64wbD7rE,304133.0,4.0
547,107601,Ech(o),The Simple Beat of My Heart,spotify:track:29uBHR6aqgEKxK1OCKSfg7,0xhGEtgGUm904tw680ugVi,spotify:track:29uBHR6aqgEKxK1OCKSfg7,"{'danceability': 0.844, 'energy': 0.203, 'key': 2, 'loudness': -19.065, 'mode': 1, 'speechiness': 0.0866, 'acousticness': 0.117, 'instrumentalness': 0.773, 'liveness': 0.11, 'valence': 0.688, 'tempo': 120.0, 'type': 'audio_features', 'id': '29uBHR6aqgEKxK1OCKSfg7', 'uri': 'spotify:track:29uBHR6aqgEKxK1OCKSfg7', 'track_href': 'https://api.spotify.com/v1/tracks/29uBHR6aqgEKxK1OCKSfg7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/29uBHR6aqgEKxK1OCKSfg7', 'duration_ms': 88073, 'time_signature': 4}",0.844,0.203,2.0,-19.065,1.0,0.0866,0.117,0.773,0.11,0.688,120.0,audio_features,29uBHR6aqgEKxK1OCKSfg7,https://api.spotify.com/v1/tracks/29uBHR6aqgEKxK1OCKSfg7,https://api.spotify.com/v1/audio-analysis/29uBHR6aqgEKxK1OCKSfg7,88073.0,4.0
548,74331,TIGERBERRY,Lost Holiday,spotify:track:1OaTlcoThDYqXwCyf5t2Lr,1OaTlcoThDYqXwCyf5t2Lr,spotify:track:1OaTlcoThDYqXwCyf5t2Lr,"{'danceability': 0.718, 'energy': 0.943, 'key': 2, 'loudness': -4.478, 'mode': 1, 'speechiness': 0.109, 'acousticness': 0.0616, 'instrumentalness': 0.737, 'liveness': 0.117, 'valence': 0.45, 'tempo': 145.097, 'type': 'audio_features', 'id': '1OaTlcoThDYqXwCyf5t2Lr', 'uri': 'spotify:track:1OaTlcoThDYqXwCyf5t2Lr', 'track_href': 'https://api.spotify.com/v1/tracks/1OaTlcoThDYqXwCyf5t2Lr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1OaTlcoThDYqXwCyf5t2Lr', 'duration_ms': 186207, 'time_signature': 4}",0.718,0.943,2.0,-4.478,1.0,0.109,0.0616,0.737,0.117,0.45,145.097,audio_features,1OaTlcoThDYqXwCyf5t2Lr,https://api.spotify.com/v1/tracks/1OaTlcoThDYqXwCyf5t2Lr,https://api.spotify.com/v1/audio-analysis/1OaTlcoThDYqXwCyf5t2Lr,186207.0,4.0
549,8672,Eddie Meeks,E-M-Pereal,spotify:track:65upmbfkVqvYsYbqzcSIM0,65upmbfkVqvYsYbqzcSIM0,spotify:track:65upmbfkVqvYsYbqzcSIM0,"{'danceability': 0.673, 'energy': 0.602, 'key': 4, 'loudness': -6.918, 'mode': 0, 'speechiness': 0.0553, 'acousticness': 0.0264, 'instrumentalness': 0.0354, 'liveness': 0.259, 'valence': 0.664, 'tempo': 88.014, 'type': 'audio_features', 'id': '65upmbfkVqvYsYbqzcSIM0', 'uri': 'spotify:track:65upmbfkVqvYsYbqzcSIM0', 'track_href': 'https://api.spotify.com/v1/tracks/65upmbfkVqvYsYbqzcSIM0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/65upmbfkVqvYsYbqzcSIM0', 'duration_ms': 77820, 'time_signature': 4}",0.673,0.602,4.0,-6.918,0.0,0.0553,0.0264,0.0354,0.259,0.664,88.014,audio_features,65upmbfkVqvYsYbqzcSIM0,https://api.spotify.com/v1/tracks/65upmbfkVqvYsYbqzcSIM0,https://api.spotify.com/v1/audio-analysis/65upmbfkVqvYsYbqzcSIM0,77820.0,4.0
550,103486,Kamikaze Deadboy,Falling,spotify:track:3tdVmeS9Hh99boLNvx35K8,3tdVmeS9Hh99boLNvx35K8,spotify:track:6xgqvxAE9cBakZg5gh5FxT,"{'danceability': 0.814, 'energy': 0.857, 'key': 1, 'loudness': -5.713, 'mode': 1, 'speechiness': 0.0928, 'acousticness': 0.00143, 'instrumentalness': 0, 'liveness': 0.087, 'valence': 0.0859, 'tempo': 92.036, 'type': 'audio_features', 'id': '6xgqvxAE9cBakZg5gh5FxT', 'uri': 'spotify:track:6xgqvxAE9cBakZg5gh5FxT', 'track_href': 'https://api.spotify.com/v1/tracks/6xgqvxAE9cBakZg5gh5FxT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6xgqvxAE9cBakZg5gh5FxT', 'duration_ms': 118701, 'time_signature': 4}",0.814,0.857,1.0,-5.713,1.0,0.0928,0.00143,0.0,0.087,0.0859,92.036,audio_features,6xgqvxAE9cBakZg5gh5FxT,https://api.spotify.com/v1/tracks/6xgqvxAE9cBakZg5gh5FxT,https://api.spotify.com/v1/audio-analysis/6xgqvxAE9cBakZg5gh5FxT,118701.0,4.0
551,8518,Ultrabunny,"Just A Minute, Men/Das Ende (Extreme)",,,spotify:track:6XEjFTkA72qszCZnBqH4MW,"{'danceability': 0.547, 'energy': 0.754, 'key': 9, 'loudness': -6.383, 'mode': 0, 'speechiness': 0.0348, 'acousticness': 0.174, 'instrumentalness': 0.801, 'liveness': 0.135, 'valence': 0.554, 'tempo': 138.246, 'type': 'audio_features', 'id': '6XEjFTkA72qszCZnBqH4MW', 'uri': 'spotify:track:6XEjFTkA72qszCZnBqH4MW', 'track_href': 'https://api.spotify.com/v1/tracks/6XEjFTkA72qszCZnBqH4MW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6XEjFTkA72qszCZnBqH4MW', 'duration_ms': 102653, 'time_signature': 4}",0.547,0.754,9.0,-6.383,0.0,0.0348,0.174,0.801,0.135,0.554,138.246,audio_features,6XEjFTkA72qszCZnBqH4MW,https://api.spotify.com/v1/tracks/6XEjFTkA72qszCZnBqH4MW,https://api.spotify.com/v1/audio-analysis/6XEjFTkA72qszCZnBqH4MW,102653.0,4.0
552,98421,Ars Sonor,Ringarum (Towards the Light),,,,,,,,,,,,,,,,,,,,,
553,77345,Wild Shores,Dream,spotify:track:44FMytZrvJZtxcx6ADOU8q,44FMytZrvJZtxcx6ADOU8q,spotify:track:44FMytZrvJZtxcx6ADOU8q,"{'danceability': 0.323, 'energy': 0.633, 'key': 1, 'loudness': -16.75, 'mode': 1, 'speechiness': 0.0896, 'acousticness': 0.0218, 'instrumentalness': 0.809, 'liveness': 0.191, 'valence': 0.202, 'tempo': 118.164, 'type': 'audio_features', 'id': '44FMytZrvJZtxcx6ADOU8q', 'uri': 'spotify:track:44FMytZrvJZtxcx6ADOU8q', 'track_href': 'https://api.spotify.com/v1/tracks/44FMytZrvJZtxcx6ADOU8q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/44FMytZrvJZtxcx6ADOU8q', 'duration_ms': 96138, 'time_signature': 4}",0.323,0.633,1.0,-16.75,1.0,0.0896,0.0218,0.809,0.191,0.202,118.164,audio_features,44FMytZrvJZtxcx6ADOU8q,https://api.spotify.com/v1/tracks/44FMytZrvJZtxcx6ADOU8q,https://api.spotify.com/v1/audio-analysis/44FMytZrvJZtxcx6ADOU8q,96138.0,4.0
554,72268,The Everymen,Ballad Of Sarin,spotify:track:2Q4aH1SKst5shn4i33cgwo,2Q4aH1SKst5shn4i33cgwo,spotify:track:2Q4aH1SKst5shn4i33cgwo,"{'danceability': 0.459, 'energy': 0.86, 'key': 7, 'loudness': -3.604, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.17, 'instrumentalness': 0.0903, 'liveness': 0.309, 'valence': 0.875, 'tempo': 107.688, 'type': 'audio_features', 'id': '2Q4aH1SKst5shn4i33cgwo', 'uri': 'spotify:track:2Q4aH1SKst5shn4i33cgwo', 'track_href': 'https://api.spotify.com/v1/tracks/2Q4aH1SKst5shn4i33cgwo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Q4aH1SKst5shn4i33cgwo', 'duration_ms': 117865, 'time_signature': 4}",0.459,0.86,7.0,-3.604,1.0,0.0365,0.17,0.0903,0.309,0.875,107.688,audio_features,2Q4aH1SKst5shn4i33cgwo,https://api.spotify.com/v1/tracks/2Q4aH1SKst5shn4i33cgwo,https://api.spotify.com/v1/audio-analysis/2Q4aH1SKst5shn4i33cgwo,117865.0,4.0
555,3337,Bob Wiseman,If I Knew,spotify:track:4Nw2pHrD3NWwi8lHWsD8M8,7hmdJhc4W0idVVoMES7F9F,spotify:track:4Nw2pHrD3NWwi8lHWsD8M8,"{'danceability': 0.947, 'energy': 0.518, 'key': 2, 'loudness': -8.084, 'mode': 1, 'speechiness': 0.376, 'acousticness': 0.176, 'instrumentalness': 0, 'liveness': 0.0561, 'valence': 0.622, 'tempo': 129.137, 'type': 'audio_features', 'id': '4Nw2pHrD3NWwi8lHWsD8M8', 'uri': 'spotify:track:4Nw2pHrD3NWwi8lHWsD8M8', 'track_href': 'https://api.spotify.com/v1/tracks/4Nw2pHrD3NWwi8lHWsD8M8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Nw2pHrD3NWwi8lHWsD8M8', 'duration_ms': 152558, 'time_signature': 4}",0.947,0.518,2.0,-8.084,1.0,0.376,0.176,0.0,0.0561,0.622,129.137,audio_features,4Nw2pHrD3NWwi8lHWsD8M8,https://api.spotify.com/v1/tracks/4Nw2pHrD3NWwi8lHWsD8M8,https://api.spotify.com/v1/audio-analysis/4Nw2pHrD3NWwi8lHWsD8M8,152558.0,4.0
